图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-n预测正确,parasitized-预测置信度,uninfected-预测置信度
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101126_cell_101_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.06683330237865448,0.9331667423248291
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101126_cell_95_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.024385899305343628,0.975614070892334
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101210_cell_64_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.048837773501873016,0.9511622190475464
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101315_cell_81_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1535671055316925,0.8464329242706299
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101403_cell_20_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.3115047216415405,0.6884952783584595
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101403_cell_71_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.028111031278967857,0.9718889594078064
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101626_cell_24_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.3299546539783478,0.6700453162193298
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101626_cell_75_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.10451195389032364,0.8954880833625793
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101722_cell_39_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.0545911006629467,0.945408821105957
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101722_cell_77_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.14828327298164368,0.8517167568206787
D:\dataset\sr\val\uninfected\C161P122ThinF_IMG_20151116_101722_cell_9_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.15841475129127502,0.8415852785110474
D:\dataset\sr\val\uninfected\C162P123ThinF_IMG_20151116_102655_cell_128_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.11921966820955276,0.8807802796363831
D:\dataset\sr\val\uninfected\C162P123ThinF_IMG_20151116_102655_cell_138_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.356233686208725,0.6437662839889526
D:\dataset\sr\val\uninfected\C162P123ThinF_IMG_20151116_102655_cell_85_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.18404749035835266,0.8159525394439697
D:\dataset\sr\val\uninfected\C162P123ThinF_IMG_20151116_104114_cell_115_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.5171077251434326,0.4828922748565674
D:\dataset\sr\val\uninfected\C162P123ThinF_IMG_20151116_104114_cell_126_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.4647921919822693,0.5352078080177307
D:\dataset\sr\val\uninfected\C162P123ThinF_IMG_20151116_104114_cell_27_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.15778352320194244,0.842216432094574
D:\dataset\sr\val\uninfected\C162P123ThinF_IMG_20151116_104451_cell_14_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.035517845302820206,0.9644821882247925
D:\dataset\sr\val\uninfected\C162P123ThinF_IMG_20151116_104736_cell_143_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.23864714801311493,0.7613527774810791
D:\dataset\sr\val\uninfected\C162P123ThinF_IMG_20151116_105019_cell_136_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.25405189394950867,0.745948076248169
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_110818_cell_20_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.02420123666524887,0.9757987260818481
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_110818_cell_34_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04904269427061081,0.9509572386741638
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_110921_cell_147_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.057019662111997604,0.9429803490638733
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_110921_cell_158_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1564338505268097,0.8435661196708679
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_110921_cell_15_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.10084380954504013,0.8991561532020569
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_111147_cell_113_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.06979035586118698,0.9302096366882324
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_111147_cell_188_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.18600519001483917,0.813994824886322
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_111147_cell_189_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.3550204932689667,0.6449795365333557
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_111742_cell_139_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.15464043617248535,0.8453595638275146
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_111742_cell_49_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.293850839138031,0.7061491012573242
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_111925_cell_150_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.20094507932662964,0.7990549206733704
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_111925_cell_167_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.6473180651664734,0.35268187522888184
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_111925_cell_25_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.33356812596321106,0.6664318442344666
D:\dataset\sr\val\uninfected\C163P124ThinF_IMG_20151116_111925_cell_84_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.12321441620588303,0.8767856359481812
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_113550_cell_141_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.13557125627994537,0.864428699016571
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_113550_cell_28_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.045150794088840485,0.9548491835594177
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_113651_cell_69_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.09546591341495514,0.9045341610908508
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_113954_cell_126_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.202424556016922,0.7975754141807556
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_113954_cell_98_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.09269843995571136,0.9073015451431274
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_114404_cell_150_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.024515926837921143,0.9754840731620789
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_115112_cell_44_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04375631734728813,0.9562437534332275
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_115112_cell_90_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.009908934123814106,0.99009108543396
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_115149_cell_126_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.23532094061374664,0.7646790742874146
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_115149_cell_33_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.10137201100587845,0.8986279964447021
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_115650_cell_112_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.3281540274620056,0.6718459725379944
D:\dataset\sr\val\uninfected\C164P125ThinF_IMG_20151116_115650_cell_12_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.38706734776496887,0.6129326820373535
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_164432_cell_120_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.05346075817942619,0.9465392827987671
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_164432_cell_130_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.08699186146259308,0.9130080938339233
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_164432_cell_176_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.003923750016838312,0.9960762858390808
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_164432_cell_23_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.34036219120025635,0.6596378087997437
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_164432_cell_55_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07111001014709473,0.92889004945755
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_171006_cell_120_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.14117306470870972,0.8588269948959351
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_171646_cell_56_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.051293738186359406,0.9487062692642212
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_172356_cell_127_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.040084358304739,0.9599156975746155
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_172356_cell_129_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.20810048282146454,0.7918995022773743
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_172859_cell_153_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.08317738026380539,0.916822612285614
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_172859_cell_161_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.20438611507415771,0.7956139445304871
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_172859_cell_17_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07899929583072662,0.9210007190704346
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_172859_cell_46_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.19366267323493958,0.8063373565673828
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_173346_cell_143_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.13824628293514252,0.8617537021636963
D:\dataset\sr\val\uninfected\C165P126ThinF_IMG_20151117_173346_cell_81_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.20350246131420135,0.7964975833892822
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_193235_cell_60_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.051844511181116104,0.9481555223464966
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_193235_cell_71_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.030970564112067223,0.9690294861793518
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_194147_cell_164_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.046017423272132874,0.9539825320243835
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_194147_cell_181_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.008504866622388363,0.9914951324462891
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_194147_cell_40_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.01239769533276558,0.9876022934913635
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_194147_cell_53_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.0903678759932518,0.9096320867538452
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_194410_cell_176_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.06406943500041962,0.9359305500984192
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_194410_cell_30_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04708315432071686,0.9529168605804443
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_194932_cell_104_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07953453063964844,0.9204654693603516
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_194932_cell_188_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.2618708312511444,0.738129198551178
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_195030_cell_159_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.2981475591659546,0.7018524408340454
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_195030_cell_31_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.3164985477924347,0.6835014820098877
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_195030_cell_32_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.49978435039520264,0.5002157092094421
D:\dataset\sr\val\uninfected\C166P127ThinF_IMG_20151117_195030_cell_41_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.21559761464595795,0.7844024300575256
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105102_cell_44_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.09499851614236832,0.9050014615058899
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105354_cell_29_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.06220654770731926,0.9377934336662292
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105354_cell_64_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.030606023967266083,0.9693939685821533
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105559_cell_165_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.03592236712574959,0.9640775918960571
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105559_cell_43_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.03179122880101204,0.9682087302207947
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105559_cell_74_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.09598878026008606,0.9040112495422363
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105707_cell_131_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.20878420770168304,0.7912157773971558
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105707_cell_139_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04526003450155258,0.9547399878501892
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105707_cell_81_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.23669904470443726,0.7633009552955627
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_105707_cell_84_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.04197566211223602,0.9580243825912476
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_110011_cell_106_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.11398592591285706,0.8860141038894653
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_110011_cell_14_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07757972180843353,0.9224202632904053
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_110011_cell_182_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07162806391716003,0.9283719062805176
D:\dataset\sr\val\uninfected\C167P128ReThinF_IMG_20151201_110011_cell_65_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.040108174085617065,0.9598918557167053
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_153739_cell_92_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.0746055394411087,0.9253944158554077
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_154126_cell_105_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.06829696893692017,0.9317030310630798
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_154651_cell_31_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.02551349811255932,0.9744865298271179
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_154651_cell_75_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.07671094685792923,0.9232890009880066
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_160516_cell_105_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.6676605939865112,0.33233940601348877
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_160516_cell_161_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.09456122666597366,0.9054387807846069
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_160516_cell_1_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1354227364063263,0.8645772933959961
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_160845_cell_33_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1059638261795044,0.8940361738204956
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_160845_cell_5_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.46295166015625,0.53704833984375
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_161940_cell_118_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.06407946348190308,0.9359205365180969
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_161940_cell_20_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1514955759048462,0.848504364490509
D:\dataset\sr\val\uninfected\C168P129ThinF_IMG_20151118_161940_cell_42_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.1147344559431076,0.8852655291557312
D:\dataset\sr\val\uninfected\C169P130ThinF_IMG_20151118_163539_cell_103_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.027075044810771942,0.9729250073432922
D:\dataset\sr\val\uninfected\C169P130ThinF_IMG_20151118_163539_cell_121_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.2467712163925171,0.7532287836074829
D:\dataset\sr\val\uninfected\C169P130ThinF_IMG_20151118_163539_cell_213_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.15592625737190247,0.8440737128257751
D:\dataset\sr\val\uninfected\C169P130ThinF_IMG_20151118_163539_cell_52_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.16292954981327057,0.8370704650878906
D:\dataset\sr\val\uninfected\C169P130ThinF_IMG_20151118_172913_cell_209_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.45977798104286194,0.5402219891548157
D:\dataset\sr\val\uninfected\C169P130ThinF_IMG_20151118_172913_cell_7_RCAN_BIX4-official.png,1,uninfected,0,parasitized,1,uninfected,True,0.9026370048522949,0.09736303985118866
D:\dataset\sr\val\uninfected\C169P130ThinF_IMG_20151118_173039_cell_136_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.13045255839824677,0.8695474863052368
D:\dataset\sr\val\uninfected\C169P130ThinF_IMG_20151118_173039_cell_154_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.014766187407076359,0.9852338433265686
D:\dataset\sr\val\uninfected\C169P130ThinF_IMG_20151118_173039_cell_41_RCAN_BIX4-official.png,1,uninfected,1,uninfected,0,parasitized,True,0.493729829788208,0.506270170211792
